Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
EFR3A,8.328973e-08,-14.523293495178223,0.7013529794258898,1.0679069,0.30141871636337036,1.0
GPR107,8.32405e-08,-14.523760795593262,0.700373892829669,1.0666449,0.3017045134084011,1.0
SPRED1,8.317666e-08,-14.52436637878418,0.6991050765264032,1.0650094,0.30207544133947134,1.0
PHIP,8.313738e-08,-14.524740219116211,0.6983218072494265,1.0640038,0.3023037784134146,1.0
HEATR5B,8.313215e-08,-14.524789810180664,0.6982179041820724,1.06387,0.30233419503877657,1.0
BACH1,8.301439e-08,-14.525909423828125,0.6958720926229637,1.0608581,0.3030195468954497,1.0
WDPCP,8.2991875e-08,-14.526124000549316,0.6954225120430664,1.0602827,0.30315071485948,1.0
PIGF,8.294408e-08,-14.526578903198242,0.6944694012136841,1.0590616,0.303429299212716,1.0
CGGBP1,8.292075e-08,-14.526801109313965,0.6940038355465015,1.0584661,0.3035652981134921,1.0
ATP6V0E1,8.290737e-08,-14.526928901672363,0.6937360853344737,1.0581245,0.30364332341446215,1.0
MIR34AHG,8.2787295e-08,-14.528074264526367,0.6913363241057774,1.0550618,0.3043441783247385,1.0
GPHN,8.277241e-08,-14.528216361999512,0.6910386018550898,1.0546824,0.30443115330535486,1.0
SSH2,8.271102e-08,-14.528801918029785,0.6898117464059478,1.0531185,0.3047899674890094,1.0
COTL1,8.2658865e-08,-14.529300689697266,0.6887667213246753,1.0517908,0.3050950020936413,1.0
PIP4K2A,8.260414e-08,-14.529823303222656,0.6876717428456365,1.0503986,0.30541530629221547,1.0
CEP85L,8.256199e-08,-14.530226707458496,0.6868265313554295,1.0493269,0.30566215952935,1.0
PLD4,8.255699e-08,-14.530274391174316,0.6867266245598967,1.0491997,0.30569147505689975,1.0
HNRNPU,8.241554e-08,-14.53162956237793,0.6838872734308563,1.0456076,0.3065208769442791,1.0
ITGB1,8.237218e-08,-14.532045364379883,0.6830160861738108,1.0445077,0.3067754029342215,1.0
SLC8A1,8.220216e-08,-14.533677101135254,0.6795972756306804,1.0402004,0.30777487976114415,1.0
MAGI3,8.210949e-08,-14.534568786621094,0.6777290185542182,1.0378562,0.308320582786543,1.0
ZCCHC2,8.210353e-08,-14.534626007080078,0.6776091303995789,1.0377057,0.30835567569823746,1.0
ANKH,8.2102574e-08,-14.534635543823242,0.6775891490404723,1.0376815,0.3083613166105561,1.0
PI4KA,8.20743e-08,-14.534907341003418,0.6770196803059357,1.0369669,0.30852793678264173,1.0
TRAPPC10,8.203648e-08,-14.535271644592285,0.6762563923880656,1.0360113,0.3087509470032512,1.0
DCAF5,8.203554e-08,-14.535280227661133,0.6762384091648697,1.0359877,0.3087564581393262,1.0
QKI,8.2013585e-08,-14.535491943359375,0.6757948229927043,1.0354333,0.30888595094484705,1.0
NUTM2B-AS1,8.198791e-08,-14.535738945007324,0.6752773057918448,1.0347852,0.3090374169980157,1.0
PPP1R12A,8.192874e-08,-14.536309242248535,0.6740824205172732,1.033292,0.30938671085842057,1.0
ZEB2,8.177393e-08,-14.537803649902344,0.6709513415452771,1.0293908,0.31030179137481306,1.0
PBRM1,8.176085e-08,-14.53792953491211,0.6706875876050706,1.0290616,0.3103791831490832,1.0
KIAA0586,8.1759474e-08,-14.537942886352539,0.6706596137023215,1.0290269,0.31038733848823363,1.0
ZMYM6,8.1752326e-08,-14.538012504577637,0.6705137497808437,1.0288469,0.3104296610501936,1.0
DNM3,8.1645496e-08,-14.539045333862305,0.6683497685896046,1.0261598,0.311062338578504,1.0
USP25,8.163329e-08,-14.539163589477539,0.6681019997366834,1.0258529,0.3111346920281362,1.0
KATNBL1,8.163231e-08,-14.539172172546387,0.6680840165134875,1.0258282,0.31114051161455664,1.0
HADHB,8.1604554e-08,-14.539441108703613,0.6675205421866828,1.0251309,0.31130503683644783,1.0
PLEKHM3,8.148343e-08,-14.540614128112793,0.6650628350165775,1.0220898,0.31202380588683326,1.0
CCNT2,8.146215e-08,-14.540821075439453,0.6646292395239654,1.021556,0.31215020103708707,1.0
FMNL2,8.127795e-08,-14.542609214782715,0.6608827346914876,1.0169417,0.31324555446994184,1.0
FYB1,8.127423e-08,-14.542645454406738,0.6608068055268828,1.0168484,0.3132677350497852,1.0
INVS,8.1256786e-08,-14.542814254760742,0.6604531354706968,1.016412,0.3133716026121002,1.0
INO80D,8.116606e-08,-14.543697357177734,0.6586028616174304,1.0141435,0.31391223479766733,1.0
RPL18A,8.1131006e-08,-14.544037818908691,0.6578895270973267,1.0132678,0.31412125670585245,1.0
TDRD3,8.10484e-08,-14.544842720031738,0.6562031003887341,1.0112054,0.3146142272626497,1.0
SIPA1L1,8.1041094e-08,-14.544914245605469,0.656053240195435,1.0110232,0.31465784537284397,1.0
SYNDIG1,8.101638e-08,-14.545154571533203,0.65554970994595,1.0104066,0.3148054467504415,1.0
TLE4,8.1014306e-08,-14.545174598693848,0.6555077490918262,1.0103549,0.31481783659829987,1.0
SPIDR,8.098866e-08,-14.545425415039062,0.654982239347324,1.0097153,0.3149710494991859,1.0
ZC3H11A,8.0965194e-08,-14.545654296875,0.6545026867287669,1.0091302,0.31511129689534056,1.0
RPL15,8.0940225e-08,-14.545897483825684,0.6539931620715499,1.008508,0.31526054944033444,1.0
CCDC50,8.092699e-08,-14.546027183532715,0.6537214155877008,1.0081781,0.3153397022372694,1.0
MCM3AP,8.089867e-08,-14.546302795410156,0.6531439543095215,1.0074728,0.3155090512147056,1.0
SPOPL,8.0686455e-08,-14.548377990722656,0.6487960105679368,1.0021939,0.31678022327525407,1.0
RAD51B,8.0683506e-08,-14.548406600952148,0.6487360664906171,1.0021207,0.3167978960557654,1.0
TFCP2,8.065441e-08,-14.548691749572754,0.6481386238533313,1.0013981,0.3169724481663634,1.0
EXOC6,8.064809e-08,-14.548752784729004,0.6480107431550494,1.0012412,0.31701035834999697,1.0
CIITA,8.064175e-08,-14.548815727233887,0.6478788661849462,1.0010837,0.31704841854731064,1.0
ERBIN,8.062368e-08,-14.548992156982422,0.6475092110414751,1.000635,0.31715689847850426,1.0
CWF19L2,8.055316e-08,-14.549683570861816,0.6460605625062503,0.99888533,0.3175803749201919,1.0
METTL15,8.0483126e-08,-14.550370216369629,0.6446219046505789,0.9971493,0.3180012811505768,1.0
CYTH3,8.0425714e-08,-14.550933837890625,0.6434410063273819,0.9957272,0.3183466184248236,1.0
FMNL3,8.040338e-08,-14.551153182983398,0.6429814350679313,0.9951742,0.3184810274654883,1.0
RNF19A,8.037149e-08,-14.551466941833496,0.6423240483533258,0.99438506,0.3186729831912487,1.0
TASOR,8.03632e-08,-14.55154800415039,0.6421542068009202,0.9941799,0.3187229107630102,1.0
PRKRIP1,8.035196e-08,-14.551658630371094,0.6419224230352842,0.9939018,0.3187906093437174,1.0
OGT,8.027882e-08,-14.552377700805664,0.6404158285586505,0.9920931,0.3192313434741334,1.0
AGPAT5,8.022643e-08,-14.552892684936523,0.6393368351668969,0.9907987,0.3195472406890467,1.0
FBXO42,8.020109e-08,-14.553142547607422,0.6388133235583053,0.9901729,0.31970011437018653,1.0
BLTP3A,8.019867e-08,-14.553166389465332,0.638763370160539,0.9901131,0.3197147384349259,1.0
EPB41L2,8.016334e-08,-14.55351448059082,0.63803405055315,0.98924094,0.319927965097494,1.0
ASH1L,8.015693e-08,-14.553577423095703,0.6379021735830468,0.9890828,0.3199666462996011,1.0
SEPTIN6,8.0129624e-08,-14.55384635925293,0.6373386992562421,0.98840904,0.3201315295450021,1.0
PIK3R5,8.009283e-08,-14.55420970916748,0.6365774094742827,0.9875016,0.32035376765690016,1.0
GNG2,8.007037e-08,-14.554430961608887,0.6361138419430108,0.98694783,0.32048949629771284,1.0
FAM193A,8.006716e-08,-14.554462432861328,0.6360479034579591,0.9868687,0.3205089027187163,1.0
OFD1,8.002644e-08,-14.554863929748535,0.6352066882395735,0.9858651,0.32075508047815204,1.0
PTPRC,7.996578e-08,-14.555462837219238,0.6339518588876822,0.98437107,0.32112203770422454,1.0
IMMP2L,7.987563e-08,-14.556353569030762,0.6320855999471306,0.982153,0.3216678429648088,1.0
ANGEL1,7.983998e-08,-14.556706428527832,0.6313462896601884,0.9812764,0.32188388835296944,1.0
DISC1,7.982647e-08,-14.556839942932129,0.6310665506326967,0.98094434,0.32196577611290206,1.0
XPR1,7.980978e-08,-14.557004928588867,0.6307208731201535,0.9805342,0.32206695738262714,1.0
MOB1A,7.980578e-08,-14.55704402923584,0.6306389495478166,0.98043585,0.32209122594303896,1.0
UBR3,7.97982e-08,-14.557119369506836,0.6304810968108748,0.9802496,0.32213719573236105,1.0
LINC02391,7.976208e-08,-14.557476997375488,0.6297317958443793,0.9793625,0.32235624834684773,1.0
PPARG,7.975121e-08,-14.557584762573242,0.6295060064864754,0.9790956,0.32242219537628775,1.0
PITPNC1,7.9748936e-08,-14.55760669708252,0.6294600493605302,0.97903967,0.32243601145600925,1.0
SNX29,7.9745085e-08,-14.557644844055176,0.629380123924104,0.97894514,0.32245937389569856,1.0
APPBP2,7.973361e-08,-14.557759284973145,0.6291403476148255,0.97866344,0.32252900307979093,1.0
CAMSAP1,7.973244e-08,-14.557770729064941,0.6291163699838976,0.9786347,0.3225361056046848,1.0
PTPRB-AS1,7.972557e-08,-14.557838439941406,0.6289745023342411,0.97846603,0.32257781131271235,1.0
LYST,7.970616e-08,-14.55803108215332,0.6285708788802888,0.9779898,0.32269559833359773,1.0
RAB18,7.957446e-08,-14.55933666229248,0.6258354308186025,0.97476053,0.32349577871037244,1.0
RIN3,7.9557594e-08,-14.559503555297852,0.6254857570342379,0.97434735,0.3235983495917826,1.0
PRDM2,7.955681e-08,-14.5595121383667,0.625467773811042,0.97432816,0.3236031151800716,1.0
SCARB2,7.952203e-08,-14.559857368469238,0.624744448611385,0.97347647,0.3238146851999286,1.0
FIG4,7.951958e-08,-14.559881210327148,0.6246944952136185,0.9734164,0.3238296170447462,1.0
NFAT5,7.949189e-08,-14.560155868530273,0.62411903207135,0.9727386,0.3239981225250834,1.0
ABCB7,7.947684e-08,-14.56030559539795,0.6238053247333772,0.9723703,0.3240897369542044,1.0
ASCC3,7.946708e-08,-14.560402870178223,0.6236015148704904,0.97213143,0.3241491808297593,1.0
GAREM1,7.941372e-08,-14.560933113098145,0.6224905513041663,0.9708264,0.3244741667264276,1.0
SP110,7.937903e-08,-14.561278343200684,0.6217672261045093,0.96997845,0.3246855530332612,1.0
RIOK3,7.932159e-08,-14.561849594116211,0.6205703426940271,0.96857506,0.32503581198859305,1.0
SLF2,7.929047e-08,-14.562159538269043,0.6199209485230642,0.9678154,0.3252256169820946,1.0
APC,7.92681e-08,-14.562382698059082,0.619453384719971,0.96726924,0.32536216762034076,1.0
ZNF431,7.925592e-08,-14.562503814697266,0.6191996214593178,0.96697205,0.3254365028245184,1.0
KMT2E,7.923205e-08,-14.56274127960205,0.6187020856175649,0.9663898,0.32558221190706427,1.0
DENND4A,7.915999e-08,-14.563460350036621,0.6171954911409311,0.9646327,0.3260224283286866,1.0
TRAPPC8,7.9123716e-08,-14.563821792602539,0.616438197630793,0.9637488,0.3262441709694357,1.0
DIS3L2,7.9103486e-08,-14.564023971557617,0.6160145928177342,0.96325606,0.32636787669757844,1.0
ALG13,7.909362e-08,-14.564122200012207,0.6158087848189367,0.96301574,0.32642823327530657,1.0
RAPH1,7.906055e-08,-14.564452171325684,0.6151174297938502,0.96221066,0.3266305325769543,1.0
SESN3,7.904431e-08,-14.564614295959473,0.6147777466890388,0.9618155,0.32672989329800556,1.0
CLSTN1,7.903356e-08,-14.564722061157227,0.6145519573311349,0.9615539,0.32679569122810415,1.0
MCF2L,7.902854e-08,-14.56477165222168,0.6144480542637808,0.9614316,0.32682644492482255,1.0
DCP1A,7.901415e-08,-14.564915657043457,0.6141463357412719,0.96108156,0.32691452877534455,1.0
CTPS2,7.900103e-08,-14.565047264099121,0.6138705929856015,0.9607625,0.326994841021514,1.0
CAMSAP2,7.899927e-08,-14.565064430236816,0.6138346265392097,0.9607197,0.32700561532362193,1.0
SRGAP2-AS1,7.897961e-08,-14.565260887145996,0.6134230105416149,0.96024156,0.32712602539384567,1.0
RPS3,7.894376e-08,-14.565619468688965,0.6126717114392086,0.9593701,0.3273456375597661,1.0
MIB1,7.893338e-08,-14.565723419189453,0.6124539146249472,0.95911777,0.32740925508056273,1.0
LINC01410,7.892904e-08,-14.565766334533691,0.6123639985089678,0.95901227,0.32743586117252865,1.0
MECP2,7.883725e-08,-14.566685676574707,0.6104377954910967,0.95678306,0.3279987174621574,1.0
R3HCC1L,7.8817195e-08,-14.566885948181152,0.6100181869498591,0.95629627,0.3281217985406982,1.0
PDS5B,7.8774754e-08,-14.56731128692627,0.6091270183337071,0.9552667,0.32838231391146594,1.0
RAP1GAP2,7.876957e-08,-14.567363739013672,0.609017120858621,0.9551409,0.3284141713249651,1.0
HSP90B1,7.874738e-08,-14.567585945129395,0.6085515551914384,0.9546028,0.3285504605126983,1.0
FBXO11,7.8683776e-08,-14.56822395324707,0.6072148022672105,0.95306146,0.328941250997006,1.0
HSD17B4,7.867253e-08,-14.568336486816406,0.6069790222297532,0.952789,0.3290103937860251,1.0
SEPTIN2,7.866545e-08,-14.568408012390137,0.6068291620364541,0.9526176,0.32905390721677336,1.0
VMP1,7.8650515e-08,-14.568557739257812,0.6065154546984812,0.9522559,0.3291457401937703,1.0
ADAM10,7.864726e-08,-14.56859016418457,0.606447518077519,0.95217705,0.32916576696734956,1.0
RSF1,7.852509e-08,-14.569817543029785,0.6038759171605063,0.94922113,0.32991763015772435,1.0
SBNO1,7.8524124e-08,-14.56982707977295,0.6038559358013997,0.94919777,0.32992358235060965,1.0
MAP4K3,7.848892e-08,-14.570180892944336,0.6031146273785468,0.9483468,0.3301404640328602,1.0
GUSBP1,7.84826e-08,-14.570244789123535,0.6029807522725329,0.94819415,0.33017938819918197,1.0
TM7SF3,7.8479495e-08,-14.570276260375977,0.6029148137874814,0.9481191,0.330198525745864,1.0
EPHB2,7.8441055e-08,-14.570662498474121,0.6021055687436662,0.9471905,0.33043545792990575,1.0
TBCK,7.843628e-08,-14.570711135864258,0.6020036638122227,0.94707525,0.33046488682040986,1.0
CTBP2,7.842767e-08,-14.57079792022705,0.6018218334443531,0.9468673,0.3305179863338493,1.0
SH3GLB1,7.841933e-08,-14.570881843566895,0.6016459974842155,0.94666606,0.3305693768945937,1.0
NECTIN3,7.840807e-08,-14.570995330810547,0.6014082193108475,0.94639415,0.33063883802345095,1.0
PGM5P2,7.8400774e-08,-14.57106876373291,0.6012543628457272,0.946218,0.33068384129502915,1.0
ARID1A,7.8312944e-08,-14.571952819824219,0.5994020908565502,0.9440991,0.3312258756022138,1.0
C9orf72,7.831042e-08,-14.571978569030762,0.5993481411869624,0.94403833,0.3312414455306118,1.0
NCOR2,7.8269615e-08,-14.57239055633545,0.5984849464735597,0.9430548,0.33149346277642733,1.0
AHSA2P,7.8245684e-08,-14.5726318359375,0.5979794180881639,0.9424782,0.3316413310672227,1.0
AOPEP,7.823469e-08,-14.572742462158203,0.597747634322528,0.94221336,0.331709272321357,1.0
PRORP,7.821273e-08,-14.57296371459961,0.5972840667912561,0.9416844,0.33184502685128564,1.0
HNRNPC,7.8199754e-08,-14.573095321655273,0.5970083240355857,0.941372,0.3319252537994334,1.0
ACTR3,7.818711e-08,-14.573223114013672,0.5967405738235579,0.9410675,0.3320034547937123,1.0
PRKAG2,7.817983e-08,-14.573296546936035,0.5965867173584376,0.9408924,0.33204844526826194,1.0
ME2,7.804744e-08,-14.574634552001953,0.5937833326757889,0.9377085,0.33286785515099565,1.0
SIMC1P1,7.802836e-08,-14.574827194213867,0.5933797092218366,0.93724996,0.3329860868836171,1.0
MALAT1,7.802795e-08,-14.574831008911133,0.593371716678194,0.93724024,0.3329885925947186,1.0
ATXN10,7.798242e-08,-14.575291633605957,0.5924066170333477,0.93614674,0.3332707766281353,1.0
SFSWAP,7.79519e-08,-14.575600624084473,0.5917592209982956,0.9354142,0.3334599904835322,1.0
DPYSL2,7.794494e-08,-14.575671195983887,0.5916113589409071,0.93524706,0.33350318027789216,1.0
PRP4K,7.794373e-08,-14.57568359375,0.5915853831740686,0.9352181,0.3335106668575712,1.0
WDR20,7.794134e-08,-14.575708389282227,0.5915334316403916,0.93516064,0.33352551744501036,1.0
DLG2,7.7933905e-08,-14.575783729553223,0.5913755789034498,0.93498224,0.33357163075627594,1.0
RPS6KA5,7.7904026e-08,-14.576086044311523,0.5907421698197723,0.9342655,0.3337569864121419,1.0
ARMC8,7.776444e-08,-14.57750129699707,0.5877769361283606,0.93092054,0.3346238371969085,1.0
ZNF780B,7.772643e-08,-14.577887535095215,0.5869676910845454,0.9300108,0.3348601198667228,1.0
SEC22A,7.771971e-08,-14.57795524597168,0.5868258234348889,0.92985,0.3349019101271621,1.0
SPECC1,7.769548e-08,-14.578202247619629,0.5863083062340293,0.92927027,0.33505261742600634,1.0
DENND4C,7.7694104e-08,-14.578215599060059,0.5862803323312802,0.92923725,0.3350612045529346,1.0
SLC29A3,7.768266e-08,-14.57833194732666,0.5860365597501802,0.9289635,0.3351324084431041,1.0
RAPGEF2,7.76766e-08,-14.578393936157227,0.5859066809159876,0.9288187,0.33517007267787835,1.0
DNAAF9,7.7636614e-08,-14.578800201416016,0.5850554750180488,0.9278626,0.3354189477187552,1.0
RGS10,7.761078e-08,-14.579062461853027,0.5845059876426186,0.9272452,0.33557978278543604,1.0
NAA25,7.760749e-08,-14.579095840454102,0.5844360528857457,0.9271666,0.33560027112077406,1.0
MGAT4A,7.760051e-08,-14.579167366027832,0.5842861926924466,0.92699987,0.3356437231148492,1.0
SEMA6D,7.756646e-08,-14.579513549804688,0.5835608693568789,0.92618656,0.3358558091201542,1.0
NT5C2,7.756035e-08,-14.579575538635254,0.5834309905226864,0.92604065,0.33589387767912365,1.0
ADPGK,7.752519e-08,-14.579934120178223,0.5826796914202802,0.9252013,0.3361129774368754,1.0
TTTY14,7.7461294e-08,-14.580584526062012,0.5813169627292136,0.9236768,0.33651141595514505,1.0
MOB1B,7.744723e-08,-14.580727577209473,0.5810172423426154,0.9233414,0.33659915826228665,1.0
THUMPD2,7.7436766e-08,-14.58083438873291,0.5807934511206221,0.9230919,0.33666445081334995,1.0
AIG1,7.742165e-08,-14.580988883972168,0.580469753103096,0.92273164,0.33675875409278067,1.0
ALMS1,7.74026e-08,-14.581182479858398,0.5800641315132331,0.92227757,0.33687766660211427,1.0
PHC2,7.7373414e-08,-14.581480979919434,0.5794387149731981,0.9215821,0.337059906368324,1.0
SNCA,7.734458e-08,-14.581774711608887,0.5788232891127164,0.9208954,0.33723997986972915,1.0
FNDC3A,7.726725e-08,-14.582564353942871,0.5771688325786942,0.91905487,0.3377232560551643,1.0
BTBD9,7.7238695e-08,-14.582856178283691,0.5765574029900339,0.9183757,0.3379018297812628,1.0
LRIG1,7.7192006e-08,-14.583333015441895,0.5755583350347065,0.9172657,0.3381939323502472,1.0
BABAM2,7.7134196e-08,-14.583924293518066,0.5743194907701005,0.91589236,0.33855582018315833,1.0
CD63,7.712405e-08,-14.584028244018555,0.5741016939558391,0.9156514,0.33861937418873306,1.0
NCK1-DT,7.7106954e-08,-14.584203720092773,0.5737340369482786,0.9152455,0.33872646032400544,1.0
ENTPD1,7.71005e-08,-14.584269523620605,0.5735961655704435,0.91509235,0.33876686924384214,1.0
RPL13,7.7077466e-08,-14.584505081176758,0.5731026260005118,0.9145456,0.33891120820502374,1.0
UBE3C,7.70639e-08,-14.584644317626953,0.5728108981575561,0.91422373,0.33899621690205484,1.0
PSMD1,7.704893e-08,-14.584797859191895,0.5724891982759407,0.91386855,0.33909005882597054,1.0
KIAA0825,7.697653e-08,-14.585539817810059,0.5709346485374514,0.9121518,0.3395441232277468,1.0
ABCC4,7.696828e-08,-14.585623741149902,0.5707588125773136,0.91195637,0.33959586856956014,1.0
TCF20,7.695287e-08,-14.585782051086426,0.570427122016145,0.9115913,0.3396925545562872,1.0
NPHP3,7.69321e-08,-14.585994720458984,0.5699815377080689,0.9110994,0.3398228905630516,1.0
CAPN7,7.692247e-08,-14.58609390258789,0.5697737315733609,0.9108711,0.3398833989182605,1.0
STAM2,7.68976e-08,-14.586349487304688,0.5692382311493054,0.91028225,0.3400395394644855,1.0
THADA,7.686008e-08,-14.5867338180542,0.5684329823773115,0.90939426,0.340275189331416,1.0
ANKRD13C,7.684193e-08,-14.586920738220215,0.5680413477388232,0.9089647,0.3403892652750489,1.0
TAX1BP1,7.6794244e-08,-14.587410926818848,0.5670143058807466,0.9078369,0.34068900120912293,1.0
RB1CC1,7.6771215e-08,-14.587647438049316,0.5665187681749042,0.90729254,0.34083380824201986,1.0
STAU2,7.676604e-08,-14.587700843811035,0.5664068725639075,0.9071703,0.34086633898553304,1.0
CCND3,7.673082e-08,-14.588062286376953,0.5656495790537693,0.90633804,0.341087916141781,1.0
TNKS,7.6703266e-08,-14.588346481323242,0.5650541345523943,0.90568715,0.341261339490797,1.0
AFG2A,7.668112e-08,-14.588574409484863,0.5645765800697478,0.90516424,0.34140075182779933,1.0
DENND3,7.667431e-08,-14.588644027709961,0.5644307161482699,0.90500355,0.3414436095582897,1.0
S100Z,7.666999e-08,-14.588688850402832,0.5643368037604691,0.90490156,0.3414708127162638,1.0
ERMAP,7.66289e-08,-14.589111328125,0.5634516295520491,0.9039319,0.3417296032981277,1.0
DENND11,7.66133e-08,-14.589272499084473,0.5631139445831485,0.9035638,0.3418279200376706,1.0
LGALS9,7.661112e-08,-14.58929443359375,0.5630679874572033,0.9035125,0.3418416294634108,1.0
SPOPL-DT,7.6610085e-08,-14.58930492401123,0.5630460079621862,0.90348804,0.3418481580218733,1.0
DSCAM,7.660826e-08,-14.589323997497559,0.563006045243973,0.90344495,0.3418596709869111,1.0
UBXN7,7.659795e-08,-14.589430809020996,0.5627822540219797,0.9032018,0.3419246342858533,1.0
LRRC28,7.647247e-08,-14.590723991394043,0.5600727817271318,0.900245,0.3427160232353618,1.0
ABCC5,7.6446646e-08,-14.590991020202637,0.5595133036721485,0.89963716,0.3428790197902101,1.0
ITCH,7.642687e-08,-14.591195106506348,0.5590857025872683,0.8991718,0.3430038712498754,1.0
DDX60L,7.640265e-08,-14.591444969177246,0.5585621909786768,0.89860195,0.3431568567136273,1.0
CACUL1,7.640185e-08,-14.591453552246094,0.5585442077554809,0.898583,0.34316194661100075,1.0
FARP1,7.639376e-08,-14.591536521911621,0.5583703699312539,0.89839286,0.3432130112842665,1.0
PRKN,7.6385014e-08,-14.59162712097168,0.5581805470197417,0.89818716,0.3432682655292747,1.0
KBTBD12,7.636823e-08,-14.591800689697266,0.5578168862840026,0.8977925,0.3433743085365276,1.0
PPIP5K2,7.6367854e-08,-14.591804504394531,0.5578088937403599,0.89778364,0.34337669545352656,1.0
CPLANE1,7.633865e-08,-14.592105865478516,0.557177482792593,0.8970972,0.343561260745879,1.0
PNRC1,7.6338004e-08,-14.592113494873047,0.5571614977053078,0.897082,0.3435653487556133,1.0
